X,Y,INDEX_,ACCNUM,YEAR,DATE,TIME,HOUR,STREET1,STREET2,OFFSET,ROAD_CLASS,DISTRICT,WARDNUM,DIVISION,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,POLICE_DIVISION,HOOD_ID,NEIGHBOURHOOD,ObjectId
-8851501.40553777,5425933.02812536,4204301,984340,2007,2007/07/22 04:00:00+00,1301,13,JANE ST,SAN MARINOWAY,<Null>,Major Arterial,Etobicoke York,7,31,43.744145,-79.51439,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Passenger,15 to 19,Major,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D31,25,Glenfield-Jane Heights (25),564
-8851501.40553777,5425933.02812536,4204302,984340,2007,2007/07/22 04:00:00+00,1301,13,JANE ST,SAN MARINOWAY,<Null>,Major Arterial,Etobicoke York,7,31,43.744145,-79.51439,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Passenger,25 to 29,None,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D31,25,Glenfield-Jane Heights (25),565
-8851501.40553777,5425933.02812536,4204303,984340,2007,2007/07/22 04:00:00+00,1301,13,JANE ST,SAN MARINOWAY,<Null>,Major Arterial,Etobicoke York,7,31,43.744145,-79.51439,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Vehicle Owner,unknown,None,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D31,25,Glenfield-Jane Heights (25),566
-8851501.40553777,5425933.02812536,4204304,984340,2007,2007/07/22 04:00:00+00,1301,13,JANE ST,SAN MARINOWAY,<Null>,Major Arterial,Etobicoke York,7,31,43.744145,-79.51439,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Driver,15 to 19,Minimal,<Null>,South,"Automobile, Station Wagon",Changing Lanes,Improper Lane Change,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D31,25,Glenfield-Jane Heights (25),567
-8840870.39416701,5413598.71613784,4209306,986597,2007,2007/07/26 04:00:00+00,250,2,CHRISTIE ST,BLOOR ST W,<Null>,Minor Arterial,Toronto and East York,11,14,43.664045,-79.41889,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Motorcycle Driver,45 to 49,Major,<Null>,South,Motorcycle,Going Ahead,Other,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,D14,93,Dovercourt-Wallace Emerson-Junction (93),568
-8840870.39416701,5413598.71613784,4209307,986597,2007,2007/07/26 04:00:00+00,250,2,CHRISTIE ST,BLOOR ST W,<Null>,Minor Arterial,Toronto and East York,11,14,43.664045,-79.41889,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown,None,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,D14,93,Dovercourt-Wallace Emerson-Junction (93),569
-8817804.99567464,5425871.39258615,4210309,987007,2007,2007/07/30 04:00:00+00,129,1,KINGSTON RD,EGLINTON AVE E,<Null>,Major Arterial,Scarborough,24,43,43.743745,-79.21169,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown,None,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,Yes,Yes,Yes,Yes,<Null>,D43,139,Scarborough Village (139),570
-8817804.99567464,5425871.39258615,4210310,987007,2007,2007/07/30 04:00:00+00,129,1,KINGSTON RD,EGLINTON AVE E,<Null>,Major Arterial,Scarborough,24,43,43.743745,-79.21169,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,Major,<Null>,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,Yes,Yes,Yes,Yes,<Null>,D43,139,Scarborough Village (139),571
-8817804.99567464,5425871.39258615,4210311,987007,2007,2007/07/30 04:00:00+00,129,1,KINGSTON RD,EGLINTON AVE E,<Null>,Major Arterial,Scarborough,24,43,43.743745,-79.21169,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown,None,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,Yes,Yes,Yes,Yes,<Null>,D43,139,Scarborough Village (139),572
-8817804.99567464,5425871.39258615,4210312,987007,2007,2007/07/30 04:00:00+00,129,1,KINGSTON RD,EGLINTON AVE E,<Null>,Major Arterial,Scarborough,24,43,43.743745,-79.21169,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Driver,40 to 44,Minimal,<Null>,South,Municipal Transit Bus (TTC),Turning Left,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,Yes,Yes,Yes,Yes,<Null>,D43,139,Scarborough Village (139),573
-8821422.87912542,5431559.0055402,4226246,993905,2007,2007/09/02 04:00:00+00,324,3,BELLAMY RD N,PROGRESS AVE,<Null>,Collector,Scarborough,24,43,43.780645,-79.24419,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,20 to 24,Minor,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D43,137,Woburn (137),574
-8821422.87912542,5431559.0055402,4226247,993905,2007,2007/09/02 04:00:00+00,324,3,BELLAMY RD N,PROGRESS AVE,<Null>,Collector,Scarborough,24,43,43.780645,-79.24419,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,20 to 24,Minor,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D43,137,Woburn (137),575
-8821422.87912542,5431559.0055402,4226248,993905,2007,2007/09/02 04:00:00+00,324,3,BELLAMY RD N,PROGRESS AVE,<Null>,Collector,Scarborough,24,43,43.780645,-79.24419,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,20 to 24,Major,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D43,137,Woburn (137),576
-8821422.87912542,5431559.0055402,4226249,993905,2007,2007/09/02 04:00:00+00,324,3,BELLAMY RD N,PROGRESS AVE,<Null>,Collector,Scarborough,24,43,43.780645,-79.24419,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Vehicle Owner,unknown,None,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D43,137,Woburn (137),577
-8821422.87912542,5431559.0055402,4226250,993905,2007,2007/09/02 04:00:00+00,324,3,BELLAMY RD N,PROGRESS AVE,<Null>,Collector,Scarborough,24,43,43.780645,-79.24419,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,25 to 29,Minimal,<Null>,North,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D43,137,Woburn (137),578
-8821422.87912542,5431559.0055402,4226251,993905,2007,2007/09/02 04:00:00+00,324,3,BELLAMY RD N,PROGRESS AVE,<Null>,Collector,Scarborough,24,43,43.780645,-79.24419,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown,None,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D43,137,Woburn (137),579
-8833578.96752005,5414106.54601776,4229801,995372,2007,2007/09/24 04:00:00+00,235,2,BROADVIEW AVE,VICTOR AVE,<Null>,Minor Arterial,Toronto and East York,14,55,43.667345,-79.35339,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,15 to 19,Major,<Null>,South,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,D55,68,North Riverdale (68),580
-8833578.96752005,5414106.54601776,4229802,995372,2007,2007/09/24 04:00:00+00,235,2,BROADVIEW AVE,VICTOR AVE,<Null>,Minor Arterial,Toronto and East York,14,55,43.667345,-79.35339,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown,<Null>,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,D55,68,North Riverdale (68),581
-8856432.85897991,5421634.93622819,4406116,997564,2007,2007/10/19 04:00:00+00,1010,10,BERGAMOT AVE,ISLINGTON AVE,<Null>,Collector,Etobicoke York,1,23,43.716245,-79.55869,Mid-Block,<Null>,No Control,Rain,Daylight,Wet,Fatal,Approaching,Passenger,80 to 84,Fatal,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D23,4,Rexdale-Kipling (4),582
-8856432.85897991,5421634.93622819,4406117,997564,2007,2007/10/19 04:00:00+00,1010,10,BERGAMOT AVE,ISLINGTON AVE,<Null>,Collector,Etobicoke York,1,23,43.716245,-79.55869,Mid-Block,<Null>,No Control,Rain,Daylight,Wet,Fatal,Approaching,Passenger,80 to 84,Fatal,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D23,4,Rexdale-Kipling (4),583
-8856432.85897991,5421634.93622819,4406118,997564,2007,2007/10/19 04:00:00+00,1010,10,BERGAMOT AVE,ISLINGTON AVE,<Null>,Collector,Etobicoke York,1,23,43.716245,-79.55869,Mid-Block,<Null>,No Control,Rain,Daylight,Wet,Fatal,Approaching,Vehicle Owner,unknown,<Null>,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D23,4,Rexdale-Kipling (4),584
-8856432.85897991,5421634.93622819,4406119,997564,2007,2007/10/19 04:00:00+00,1010,10,BERGAMOT AVE,ISLINGTON AVE,<Null>,Collector,Etobicoke York,1,23,43.716245,-79.55869,Mid-Block,<Null>,No Control,Rain,Daylight,Wet,Fatal,Approaching,Driver,70 to 74,Major,<Null>,North,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D23,4,Rexdale-Kipling (4),585
-8856432.85897991,5421634.93622819,4406120,997564,2007,2007/10/19 04:00:00+00,1010,10,BERGAMOT AVE,ISLINGTON AVE,<Null>,Collector,Etobicoke York,1,23,43.716245,-79.55869,Mid-Block,<Null>,No Control,Rain,Daylight,Wet,Fatal,Approaching,Vehicle Owner,unknown,<Null>,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D23,4,Rexdale-Kipling (4),586
-8856432.85897991,5421634.93622819,4406121,997564,2007,2007/10/19 04:00:00+00,1010,10,BERGAMOT AVE,ISLINGTON AVE,<Null>,Collector,Etobicoke York,1,23,43.716245,-79.55869,Mid-Block,<Null>,No Control,Rain,Daylight,Wet,Fatal,Approaching,Driver,55 to 59,None,<Null>,South,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D23,4,Rexdale-Kipling (4),587
-8860507.15234294,5417000.17020015,4293121,997765,2007,2007/10/21 04:00:00+00,235,2,215 CARLINGVIEW Driv,<Null>,<Null>,Major Arterial,Etobicoke York,1,23,43.686145,-79.59529,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,None,<Null>,West,"Automobile, Station Wagon",Other,<Null>,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D23,1,West Humber-Clairville (1),588
-8860507.15234294,5417000.17020015,4293122,997765,2007,2007/10/21 04:00:00+00,235,2,215 CARLINGVIEW Driv,<Null>,<Null>,Major Arterial,Etobicoke York,1,23,43.686145,-79.59529,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,unknown,None,<Null>,<Null>,Other,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D23,1,West Humber-Clairville (1),589
-8860507.15234294,5417000.17020015,4293123,997765,2007,2007/10/21 04:00:00+00,235,2,215 CARLINGVIEW Driv,<Null>,<Null>,Major Arterial,Etobicoke York,1,23,43.686145,-79.59529,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,unknown,None,<Null>,<Null>,Other,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D23,1,West Humber-Clairville (1),590
-8860507.15234294,5417000.17020015,4293124,997765,2007,2007/10/21 04:00:00+00,235,2,215 CARLINGVIEW Driv,<Null>,<Null>,Major Arterial,Etobicoke York,1,23,43.686145,-79.59529,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,unknown,None,<Null>,<Null>,Other,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D23,1,West Humber-Clairville (1),591
-8860507.15234294,5417000.17020015,4293125,997765,2007,2007/10/21 04:00:00+00,235,2,215 CARLINGVIEW Driv,<Null>,<Null>,Major Arterial,Etobicoke York,1,23,43.686145,-79.59529,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,unknown,Major,<Null>,<Null>,Other,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D23,1,West Humber-Clairville (1),592
-8832677.27964462,5425917.61920195,4253290,1005767,2007,2007/11/30 05:00:00+00,1814,18,DON MILLS RD,LAWRENCE AVE E,<Null>,Major Arterial,North York,16,33,43.744045,-79.34529,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Passenger,45 to 49,None,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D33,42,Banbury-Don Mills (42),593
-8832677.27964462,5425917.61920195,4253291,1005767,2007,2007/11/30 05:00:00+00,1814,18,DON MILLS RD,LAWRENCE AVE E,<Null>,Major Arterial,North York,16,33,43.744045,-79.34529,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,50 to 54,None,<Null>,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D33,42,Banbury-Don Mills (42),594
-8832677.27964462,5425917.61920195,4253292,1005767,2007,2007/11/30 05:00:00+00,1814,18,DON MILLS RD,LAWRENCE AVE E,<Null>,Major Arterial,North York,16,33,43.744045,-79.34529,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Passenger,unknown,Minimal,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D33,42,Banbury-Don Mills (42),595
-8832677.27964462,5425917.61920195,4253293,1005767,2007,2007/11/30 05:00:00+00,1814,18,DON MILLS RD,LAWRENCE AVE E,<Null>,Major Arterial,North York,16,33,43.744045,-79.34529,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Passenger,unknown,Minimal,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D33,42,Banbury-Don Mills (42),596
-8832677.27964462,5425917.61920195,4253294,1005767,2007,2007/11/30 05:00:00+00,1814,18,DON MILLS RD,LAWRENCE AVE E,<Null>,Major Arterial,North York,16,33,43.744045,-79.34529,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,50 to 54,Major,<Null>,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D33,42,Banbury-Don Mills (42),597
-8832677.27964462,5425917.61920195,4253295,1005767,2007,2007/11/30 05:00:00+00,1814,18,DON MILLS RD,LAWRENCE AVE E,<Null>,Major Arterial,North York,16,33,43.744045,-79.34529,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Vehicle Owner,unknown,<Null>,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D33,42,Banbury-Don Mills (42),598
-8832677.27964462,5425917.61920195,4253296,1005767,2007,2007/11/30 05:00:00+00,1814,18,DON MILLS RD,LAWRENCE AVE E,<Null>,Major Arterial,North York,16,33,43.744045,-79.34529,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,50 to 54,None,<Null>,North,"Automobile, Station Wagon",Overtaking,Speed too Fast For Condition,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D33,42,Banbury-Don Mills (42),599
-8838566.08070759,5415183.85334534,4262411,1009854,2007,2007/12/02 05:00:00+00,258,2,267 DAVENPORT Rd,<Null>,<Null>,Major Arterial,Toronto and East York,11,53,43.674345,-79.39819,Mid-Block,<Null>,No Control,Snow,Dark,Packed Snow,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,None,<Null>,West,"Automobile, Station Wagon",Changing Lanes,Speed too Fast For Condition,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,D53,95,Annex (95),600
-8838566.08070759,5415183.85334534,4262412,1009854,2007,2007/12/02 05:00:00+00,258,2,267 DAVENPORT Rd,<Null>,<Null>,Major Arterial,Toronto and East York,11,53,43.674345,-79.39819,Mid-Block,<Null>,No Control,Snow,Dark,Packed Snow,Non-Fatal Injury,Pedestrian Collisions,Other Property Owner,unknown,<Null>,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,D53,95,Annex (95),601
-8838566.08070759,5415183.85334534,4262413,1009854,2007,2007/12/02 05:00:00+00,258,2,267 DAVENPORT Rd,<Null>,<Null>,Major Arterial,Toronto and East York,11,53,43.674345,-79.39819,Mid-Block,<Null>,No Control,Snow,Dark,Packed Snow,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,Major,<Null>,East,Other,<Null>,<Null>,<Null>,Pedestrian hit at mid-block,Walking on Roadway Against Traffic,Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,D53,95,Annex (95),602
-8826877.53417429,5425532.40448169,4266501,1011759,2007,2007/12/08 05:00:00+00,1949,19,1073 WARDEN AVE,<Null>,<Null>,Major Arterial,Scarborough,21,41,43.741545,-79.29319,Mid-Block,<Null>,No Control,Clear,Dark,Wet,Non-Fatal Injury,Rear End,Driver,60 to 64,Major,<Null>,North,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,D41,119,Wexford/Maryvale (119),603
-8826877.53417429,5425532.40448169,4266502,1011759,2007,2007/12/08 05:00:00+00,1949,19,1073 WARDEN AVE,<Null>,<Null>,Major Arterial,Scarborough,21,41,43.741545,-79.29319,Mid-Block,<Null>,No Control,Clear,Dark,Wet,Non-Fatal Injury,Rear End,Driver,60 to 64,None,<Null>,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,D41,119,Wexford/Maryvale (119),604
-8820933.07336593,5426811.37931191,5308776,1014650,2008,2008/01/14 05:00:00+00,2232,22,35 BENDALE BLVD,<Null>,<Null>,Local,Scarborough,21,43,43.749845,-79.23979,Mid-Block,<Null>,No Control,Snow,Dark,Wet,Non-Fatal Injury,SMV Other,Passenger,20 to 24,Major,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D43,127,Bendale (127),605
-8820933.07336593,5426811.37931191,5308777,1014650,2008,2008/01/14 05:00:00+00,2232,22,35 BENDALE BLVD,<Null>,<Null>,Local,Scarborough,21,43,43.749845,-79.23979,Mid-Block,<Null>,No Control,Snow,Dark,Wet,Non-Fatal Injury,SMV Other,Passenger,20 to 24,Major,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D43,127,Bendale (127),606
-8820933.07336593,5426811.37931191,5308778,1014650,2008,2008/01/14 05:00:00+00,2232,22,35 BENDALE BLVD,<Null>,<Null>,Local,Scarborough,21,43,43.749845,-79.23979,Mid-Block,<Null>,No Control,Snow,Dark,Wet,Non-Fatal Injury,SMV Other,Vehicle Owner,unknown,<Null>,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D43,127,Bendale (127),607
