Latitude,Longitude,PercentOfVehicles,AvgAcceleration,PercentCar,PercentMPV,PercentLDT,PercentMDT,PercentHDT,PercentOther
43.747,-79.317,0,0,0,0.612,0.163,0.082,0.082,0.061
43.747,-79.625,0.041,0.638,0.008,0.221,0.203,0.013,0.414,0.141
43.747,-79.605,0.144,0.642,0,0.569,0.029,0,0.31,0.092
43.747,-79.296,0.007,0.319,0.041,0.124,0.324,0.059,0.263,0.187
43.747,-79.529,0,0.329,0.02,0.096,0.309,0.075,0.364,0.136
43.747,-79.487,0.045,0.548,0.026,0.134,0.323,0.069,0.329,0.119
43.747,-79.238,0.194,0.384,0,0.116,0.818,0.014,0.016,0.036
43.747,-79.348,0.024,0.171,0,0.163,0.316,0,0.44,0.081
43.747,-79.509,0.126,0.382,0.006,0.177,0.412,0.111,0.065,0.229
43.747,-79.423,0.045,0.357,0.014,0.332,0.249,0.081,0.139,0.186
43.747,-79.494,0.056,0.799,0,0.293,0.322,0.065,0.064,0.255
43.747,-79.522,0.079,0.591,0,0.052,0.129,0.09,0.625,0.103
43.747,-79.591,0.059,0.636,0,0.299,0.119,0.025,0.337,0.22
43.747,-79.4,0.035,0.401,0.001,0.233,0.311,0.05,0.382,0.023
43.747,-79.292,0.057,0.331,0.036,0.558,0.289,0.058,0.058,0
43.747,-79.595,0.023,1.111,0.011,0.188,0.53,0.025,0.119,0.126
43.747,-79.524,0.024,0.62,0.024,0.226,0.302,0.041,0.277,0.129
43.747,-79.552,0.035,0.426,0.023,0.322,0.205,0.058,0.072,0.321
43.747,-79.324,0.022,0.267,0.023,0.649,0.13,0.046,0.082,0.07
43.747,-79.409,0.121,0.264,0.012,0.286,0.18,0.04,0.118,0.364
43.747,-79.547,0.071,0.378,0.004,0.289,0.277,0.082,0.041,0.306
43.747,-79.483,0.004,0.353,0.025,0.136,0.467,0.06,0.197,0.115
43.747,-79.543,0.016,0.227,0.147,0.25,0.216,0.045,0.056,0.286
43.747,-79.629,0.04,0.589,0.001,0.435,0.413,0.03,0.081,0.039
43.747,-79.227,0.089,0.217,0.004,0.339,0.519,0.05,0.034,0.054
43.747,-79.204,0.047,0.418,0.008,0.22,0.286,0.136,0.222,0.129
43.747,-79.445,0.036,0.518,0.008,0.3,0.237,0.098,0.138,0.219
43.747,-79.39,0.005,0.309,0.076,0.29,0.353,0.051,0.133,0.097
43.747,-79.606,0.073,0.625,0,0.283,0.128,0.079,0.379,0.13
43.747,-79.274,0.016,0.699,0.041,0.17,0.406,0.052,0.201,0.13
43.747,-79.215,0.064,0.409,0.026,0.306,0.518,0.021,0.034,0.095
43.747,-79.567,0.105,0.456,0.003,0.466,0.28,0.039,0.11,0.102
43.747,-79.417,0.002,0.475,0.02,0.117,0.288,0.062,0.366,0.147
43.747,-79.527,0.037,0.199,0.003,0.154,0.272,0.091,0.396,0.084
43.747,-79.392,0.109,0.476,0.016,0.241,0.403,0.15,0.134,0.056
43.747,-79.626,0.015,0.305,0,0.043,0.282,0.072,0.454,0.149
43.747,-79.504,0.018,0.415,0.01,0.205,0.392,0.059,0.14,0.193
43.747,-79.36,0.142,0.372,0,0.736,0.031,0.106,0.055,0.072
43.747,-79.404,0.027,0.27,0.021,0.426,0.267,0.167,0.058,0.061
43.747,-79.323,0.064,0.499,0.018,0.644,0.118,0.068,0.086,0.066
43.747,-79.381,0.053,0.285,0.006,0.268,0.389,0.047,0.094,0.195
43.747,-79.382,0,0,0,0.276,0.414,0.069,0.069,0.172
43.747,-79.284,0.098,0.436,0.016,0.181,0.393,0.134,0.124,0.151
43.747,-79.229,0.095,0.31,0.007,0.324,0.552,0.048,0.019,0.049
43.747,-79.597,0.002,0.269,0.016,0.164,0.433,0.067,0.156,0.164
43.747,-79.601,0.115,0.453,0.012,0.247,0.347,0.037,0.235,0.123
43.747,-79.397,0.026,0.293,0.012,0.226,0.407,0.085,0.167,0.104
43.747,-79.517,0.106,0.499,0,0.335,0.218,0.022,0.26,0.166
43.747,-79.512,0.266,0.545,0.01,0.213,0.469,0.016,0.156,0.137
43.747,-79.607,0.075,0.83,0.001,0.063,0.094,0.077,0.608,0.158
43.747,-79.632,0.046,0.628,0.033,0.335,0.251,0.016,0.277,0.087
43.747,-79.389,0.044,0.377,0.063,0.293,0.361,0.07,0.115,0.098
43.747,-79.402,0.091,0.367,0.018,0.257,0.444,0.072,0.11,0.099
43.747,-79.433,0.044,0.67,0.014,0.265,0.373,0.063,0.124,0.16
43.747,-79.377,0.116,0.603,0.043,0.243,0.552,0.14,0.009,0.013
43.747,-79.237,0.134,0.363,0,0.287,0.611,0.031,0.047,0.025
43.747,-79.506,0.106,0.461,0,0.249,0.249,0.081,0.177,0.243
43.747,-79.344,0.059,0.454,0,0.528,0.197,0.112,0.06,0.102
43.747,-79.59,0.042,0.323,0,0.222,0.152,0.028,0.356,0.242
43.747,-79.546,0.021,0.208,0.003,0.306,0.252,0.063,0.076,0.301
43.747,-79.481,0.075,0.768,0.01,0.111,0.47,0.076,0.206,0.127
43.747,-79.462,0.001,0.328,0.069,0.111,0.255,0.082,0.322,0.16
43.747,-79.56,0.099,0.383,0,0.388,0.092,0.017,0.219,0.284
43.747,-79.287,0.02,0.403,0.059,0.222,0.358,0.082,0.163,0.116
43.747,-79.618,0.033,0.362,0,0.136,0.032,0.019,0.264,0.55
43.747,-79.283,0.046,0.249,0,0.234,0.142,0.054,0.49,0.08
43.747,-79.452,0.176,0.46,0.008,0.448,0.201,0.103,0.084,0.155
43.747,-79.557,0.05,0.475,0.004,0.288,0.335,0.072,0.132,0.169
43.747,-79.303,0.09,0.417,0.04,0.316,0.396,0.108,0.053,0.087
43.747,-79.533,0.078,0.705,0.016,0.264,0.168,0.028,0.425,0.098
43.747,-79.608,0.061,0.775,0.001,0.125,0.153,0.085,0.502,0.133
43.747,-79.609,0.002,0.637,0.005,0.095,0.318,0.065,0.375,0.141
43.747,-79.635,0.087,0.495,0.003,0.184,0.138,0.015,0.313,0.347
43.747,-79.616,0.078,0.573,0,0.151,0.139,0.03,0.367,0.314
43.747,-79.54,0.057,0.566,0.01,0.308,0.556,0.01,0.041,0.076
43.747,-79.435,0.033,0.578,0.02,0.353,0.286,0.071,0.118,0.152
43.747,-79.492,0.176,0.32,0,0.307,0.551,0.026,0.022,0.095
43.747,-79.451,0.15,0.412,0.001,0.388,0.235,0.153,0.081,0.142
43.747,-79.217,0.04,0.399,0.009,0.404,0.478,0.025,0.029,0.055
43.747,-79.214,0.056,0.45,0.019,0.511,0.359,0.026,0.024,0.061
43.747,-79.568,0.021,0.527,0.019,0.158,0.399,0.079,0.189,0.156
43.747,-79.403,0.055,0.309,0.033,0.381,0.283,0.159,0.066,0.078
43.747,-79.513,0.133,0.489,0.021,0.226,0.409,0.025,0.223,0.096
43.747,-79.441,0.056,0.541,0.004,0.24,0.298,0.065,0.097,0.296
43.747,-79.225,0.047,0.226,0,0.236,0.57,0.088,0.044,0.061
43.747,-79.415,0.009,0.648,0.03,0.171,0.378,0.081,0.198,0.142
43.747,-79.541,0.058,0.992,0.011,0.177,0.391,0.078,0.227,0.116
43.747,-79.454,0.012,0.77,0.023,0.238,0.432,0.067,0.118,0.122
43.747,-79.309,0.037,0.141,0.034,0.398,0.275,0.102,0.085,0.105
43.747,-79.622,0.08,0.603,0.021,0.182,0.273,0.06,0.335,0.129
43.747,-79.461,0.001,0.348,0.052,0.144,0.264,0.067,0.329,0.144
43.747,-79.384,0.036,0.332,0.067,0.202,0.383,0.115,0.112,0.121
43.747,-79.329,0.032,0.388,0,0.813,0.104,0.029,0,0.053
43.747,-79.291,0.089,0.459,0.151,0.318,0.378,0.055,0.057,0.041
43.747,-79.251,0.142,0.243,0.099,0.681,0.066,0,0.005,0.15
43.747,-79.286,0.077,0.722,0.033,0.215,0.318,0.082,0.241,0.111
43.747,-79.619,0.018,0.566,0.001,0.015,0.022,0.004,0.792,0.166
43.747,-79.416,0.022,0.464,0.017,0.166,0.274,0.1,0.266,0.176
43.747,-79.374,0.072,0.938,0.03,0.23,0.409,0.127,0.081,0.122
43.747,-79.447,0.059,0.722,0,0.302,0.218,0.047,0.184,0.249
43.747,-79.293,0.098,0.384,0.235,0.302,0.183,0.072,0.169,0.04
43.747,-79.256,0.078,0.271,0,0.593,0.203,0.082,0,0.122
43.747,-79.443,0.056,0.472,0.015,0.264,0.272,0.09,0.114,0.245
43.747,-79.446,0.043,0.715,0.016,0.176,0.478,0.06,0.098,0.172
43.747,-79.544,0.026,0.237,0.088,0.293,0.289,0.08,0.055,0.195
43.747,-79.399,0.038,0.295,0.008,0.299,0.273,0.058,0.317,0.045
43.747,-79.472,0.056,0.286,0.009,0.258,0.469,0.109,0.111,0.044
43.747,-79.22,0.014,0.281,0.019,0.172,0.508,0.059,0.16,0.082
43.747,-79.596,0.004,0.152,0.009,0.235,0.4,0.064,0.16,0.131
43.747,-79.578,0.034,0.146,0,0.115,0.446,0.023,0.1,0.317
43.747,-79.637,0.028,0.266,0,0,0.75,0,0.167,0.083
43.747,-79.599,0.072,0.782,0,0.103,0.112,0,0.697,0.088
43.747,-79.295,0.028,0.468,0.037,0.161,0.282,0.07,0.282,0.168
43.747,-79.302,0.105,0.484,0.011,0.343,0.347,0.082,0.123,0.094
43.747,-79.566,0.01,1.306,0.008,0.176,0.35,0.069,0.205,0.192
43.747,-79.586,0.11,0.148,0.132,0.051,0.541,0,0.051,0.226
43.747,-79.588,0.059,0.495,0.132,0.165,0.401,0.058,0.122,0.121
43.747,-79.437,0.054,0.741,0.006,0.133,0.287,0.066,0.293,0.216
43.747,-79.434,0.097,0.656,0.024,0.264,0.39,0.065,0.094,0.164
43.747,-79.249,0.081,0.39,0,0.712,0.081,0.094,0.063,0.049
43.747,-79.386,0.045,0.509,0.016,0.198,0.309,0.069,0.269,0.139
43.747,-79.581,0.088,0.432,0.019,0.304,0.433,0.046,0.087,0.112
43.747,-79.357,0.094,0.839,0,0.798,0.03,0.095,0.038,0.039
43.747,-79.436,0.042,0.652,0.025,0.216,0.35,0.074,0.133,0.202
43.747,-79.385,0.027,0.587,0.033,0.161,0.239,0.164,0.247,0.156
43.747,-79.418,0.011,0.129,0.007,0.087,0.18,0.032,0.451,0.244
43.747,-79.231,0.06,0.399,0.019,0.159,0.582,0.057,0.071,0.112
43.747,-79.615,0.032,0.477,0.001,0.109,0.131,0.043,0.568,0.149
43.747,-79.579,0.052,0.339,0.021,0.169,0.501,0.027,0.134,0.148
43.747,-79.592,0.066,0.688,0,0.313,0.108,0.009,0.362,0.208
43.747,-79.44,0.075,0.486,0.016,0.179,0.313,0.095,0.088,0.309
43.747,-79.475,0.008,0.164,0.022,0.126,0.391,0.072,0.242,0.146
43.747,-79.549,0.072,0.211,0.005,0.301,0.247,0.09,0.067,0.29
43.747,-79.488,0.128,0.401,0,0.192,0.409,0.046,0.28,0.073
43.747,-79.594,0.031,0.72,0.009,0.157,0.39,0.017,0.243,0.184
43.747,-79.571,0,0,0,0,0.8,0.2,0,0
43.747,-79.562,0.083,0.429,0.013,0.357,0.311,0.045,0.068,0.206
43.747,-79.265,0.063,0.229,0,0.688,0.188,0,0.063,0.063
43.747,-79.48,0.101,0.427,0.01,0.161,0.436,0.078,0.163,0.151
43.747,-79.564,0.06,0.553,0.004,0.154,0.422,0.075,0.164,0.182
43.747,-79.545,0.085,0.331,0.004,0.269,0.339,0.079,0.052,0.258
43.747,-79.29,0.016,0.105,0.036,0.237,0.34,0.05,0.153,0.184
43.747,-79.363,0.123,0.491,0,0.626,0.079,0.129,0.06,0.106
43.747,-79.476,0.15,0.409,0.021,0.09,0.548,0.047,0.169,0.124
43.747,-79.623,0.132,0.452,0.01,0.229,0.206,0.047,0.372,0.136
43.747,-79.219,0.036,0.299,0.005,0.217,0.668,0.055,0.032,0.023
43.747,-79.442,0.057,0.583,0.005,0.239,0.329,0.098,0.077,0.251
43.747,-79.289,0.015,0.321,0.039,0.153,0.245,0.046,0.272,0.245
43.747,-79.432,0.058,0.622,0.007,0.278,0.324,0.066,0.153,0.172
43.747,-79.285,0.036,0.373,0.036,0.19,0.351,0.075,0.215,0.132
43.747,-79.316,0.06,0.312,0,0.64,0.098,0.083,0.081,0.097
43.747,-79.369,0.046,0.422,0.023,0.39,0.264,0.154,0.055,0.113
43.747,-79.493,0.105,0.492,0.029,0.139,0.474,0.078,0.099,0.181
43.747,-79.624,0.041,0.313,0.008,0.317,0.167,0.016,0.342,0.151
43.747,-79.603,0.06,0.544,0.017,0.202,0.378,0.011,0.333,0.06
43.747,-79.208,0.025,0.473,0.015,0.197,0.369,0.054,0.244,0.121
43.747,-79.244,0.085,0.279,0.032,0.333,0.335,0,0.222,0.079
43.747,-79.393,0.061,0.493,0,0.434,0.413,0.054,0.056,0.043
43.747,-79.617,0.038,0.377,0,0.128,0.054,0.014,0.354,0.45
43.747,-79.373,0.082,0.823,0.023,0.532,0.192,0.133,0.045,0.075
43.747,-79.528,0,0.575,0.015,0.089,0.299,0.068,0.386,0.144
43.747,-79.248,0.072,0.399,0.036,0.545,0.164,0.09,0.075,0.089
43.747,-79.395,0.077,0.421,0,0.309,0.522,0.082,0.009,0.078
43.747,-79.561,0.075,0.483,0.006,0.313,0.217,0.033,0.161,0.27
43.747,-79.236,0.014,0.118,0,0.284,0.618,0.038,0.051,0.01
43.747,-79.439,0.019,0.639,0.006,0.185,0.321,0.087,0.076,0.326
43.747,-79.627,0.148,0.594,0,0.374,0.534,0.014,0.038,0.041
43.747,-79.305,0,0,0.012,0.379,0.494,0.046,0.035,0.034
43.747,-79.294,0.096,0.4,0.03,0.423,0.281,0.044,0.15,0.072
43.747,-79.366,0.096,0.594,0.005,0.563,0.151,0.161,0.035,0.085
43.747,-79.312,0.031,0.19,0.025,0.332,0.277,0.089,0.167,0.11
43.747,-79.359,0.001,0.342,0.047,0.213,0.298,0.082,0.212,0.149
43.747,-79.32,0.014,0.197,0.005,0.637,0.153,0.061,0.084,0.06
43.747,-79.322,0.024,0.462,0.023,0.676,0.1,0.06,0.086,0.056
43.747,-79.482,0.085,0.667,0.013,0.135,0.493,0.09,0.16,0.109
43.747,-79.234,0.151,0.429,0.021,0.246,0.649,0.01,0.027,0.047
43.747,-79.326,0.029,0.994,0.029,0.357,0.293,0.083,0.128,0.111
43.747,-79.531,0.029,0.634,0.041,0.074,0.175,0.19,0.426,0.094
43.747,-79.593,0.036,0.394,0.009,0.154,0.38,0.017,0.253,0.186
43.747,-79.23,0.088,0.812,0.016,0.2,0.617,0.066,0.015,0.087
43.747,-79.511,0.147,0.335,0.005,0.173,0.521,0.059,0.065,0.177
43.747,-79.479,0.09,0.42,0.003,0.228,0.378,0.094,0.209,0.089
43.747,-79.306,0.03,0.377,0.032,0.254,0.47,0.074,0.076,0.094
43.747,-79.247,0.085,0.503,0.067,0.424,0.357,0.054,0.018,0.079
43.747,-79.361,0.051,0.478,0,0.806,0,0.072,0.035,0.087
43.747,-79.553,0.052,0.584,0.014,0.321,0.285,0.041,0.075,0.263
43.747,-79.53,0.022,0.657,0.026,0.107,0.246,0.057,0.416,0.148
43.747,-79.372,0.11,1.39,0.025,0.465,0.167,0.198,0.067,0.078
43.747,-79.315,0.009,0.196,0,0.608,0.099,0.107,0.098,0.089
43.747,-79.368,0.072,0.395,0.009,0.599,0.141,0.117,0.028,0.107
43.747,-79.585,0.016,0.49,0.033,0.189,0.52,0.052,0.085,0.121
43.747,-79.43,0.391,1.073,0,0.251,0.188,0.063,0.282,0.216
43.747,-79.523,0.014,0.315,0.007,0.159,0.376,0.028,0.281,0.148
43.747,-79.206,0.034,0.93,0,0.361,0.325,0.051,0.083,0.182
43.747,-79.304,0.058,0.284,0.052,0.322,0.432,0.093,0.045,0.057
43.747,-79.583,0.077,0.326,0.005,0.316,0.413,0.043,0.146,0.077
43.747,-79.52,0.055,0.308,0.032,0.095,0.091,0.009,0.691,0.082
43.747,-79.534,0.063,0.464,0.009,0.361,0.297,0.03,0.214,0.09
43.747,-79.448,0.059,0.727,0,0.355,0.165,0.046,0.197,0.237
43.747,-79.333,0.017,0.395,0.039,0.182,0.389,0.078,0.195,0.117
43.747,-79.507,0.121,0.324,0,0.259,0.203,0.073,0.212,0.253
43.747,-79.276,0.105,0.349,0.012,0.487,0.215,0.06,0.121,0.105
43.747,-79.3,0.058,0.337,0.008,0.29,0.537,0.061,0.02,0.084
43.747,-79.21,0.119,0.687,0.011,0.401,0.324,0.083,0.089,0.092
43.747,-79.565,0.048,0.521,0.005,0.192,0.404,0.064,0.163,0.172
43.747,-79.367,0.046,0.325,0.02,0.595,0.082,0.17,0.028,0.104
43.747,-79.319,0,0,0,0.618,0.152,0.073,0.078,0.079
43.747,-79.633,0.032,0.212,0.182,0.414,0.063,0.004,0.256,0.081
43.747,-79.495,0.227,0.552,0.008,0.428,0.161,0.025,0.07,0.308
43.747,-79.246,0.249,0.233,0,0.752,0.115,0,0,0.134
43.747,-79.345,0.258,0.401,0,0.555,0.154,0,0.181,0.11
43.747,-79.193,0.038,0.154,0,0.566,0.245,0.076,0.057,0.057
43.747,-79.264,0,0,0.039,0.269,0.308,0.115,0.077,0.192
43.747,-79.636,0.082,0.524,0.001,0.02,0.03,0.003,0.334,0.612
43.747,-79.2,0.063,0.412,0.012,0.24,0.378,0.119,0.134,0.116
43.747,-79.519,0.062,0.56,0.002,0.375,0.198,0.025,0.253,0.147
43.747,-79.313,0.039,0.528,0.07,0.344,0.325,0.054,0.11,0.097
43.747,-79.62,0.013,0.348,0.008,0.132,0.214,0.023,0.47,0.153
43.747,-79.354,0.032,0.443,0.04,0.381,0.179,0.023,0.227,0.15
43.747,-79.297,0.043,0.37,0.078,0.22,0.439,0.088,0.06,0.116
43.747,-79.634,0.038,0.456,0.006,0.307,0.232,0.046,0.29,0.12
43.747,-79.478,0.08,0.504,0.013,0.241,0.409,0.082,0.127,0.129
43.747,-79.221,0,0.37,0.024,0.146,0.439,0.056,0.23,0.106
43.747,-79.491,0.12,0.403,0,0.317,0.532,0.022,0.022,0.108
43.747,-79.602,0.026,0.462,0.014,0.161,0.386,0.004,0.351,0.084
43.747,-79.331,0.005,0.381,0.014,0.573,0.21,0.106,0.062,0.036
43.747,-79.51,0.137,0.299,0.006,0.192,0.483,0.073,0.082,0.164
43.747,-79.245,0.005,0.348,0.035,0.126,0.422,0.058,0.236,0.124
43.747,-79.336,0.04,0.346,0,0.467,0.232,0.044,0.121,0.136
43.747,-79.337,0.016,0.356,0,0.504,0.196,0.07,0.098,0.131
43.747,-79.474,0.155,0.574,0.028,0.115,0.369,0.067,0.312,0.109
43.747,-79.207,0.109,0.639,0.003,0.482,0.311,0.072,0.062,0.07
43.747,-79.537,0.281,0.855,0,0.063,0.344,0,0.406,0.187
43.747,-79.548,0,0,0.01,0.283,0.229,0.059,0.102,0.317
43.747,-79.263,0.031,0.301,0.018,0.167,0.585,0.049,0.105,0.074
43.747,-79.438,0.02,0.706,0.008,0.204,0.319,0.06,0.07,0.338
43.747,-79.526,0.084,0.358,0.013,0.159,0.364,0.045,0.31,0.108
43.747,-79.261,0.153,0.395,0.018,0.299,0.484,0.05,0.03,0.119
43.747,-79.473,0.09,0.536,0.017,0.221,0.517,0.055,0.14,0.05
43.747,-79.314,0.003,0.139,0.001,0.583,0.126,0.079,0.1,0.11
43.747,-79.449,0.015,0.713,0.01,0.222,0.497,0.077,0.081,0.114
43.747,-79.408,0.074,0.47,0.076,0.25,0.374,0.062,0.09,0.147
43.747,-79.631,0.009,0.075,0.012,0.141,0.36,0.085,0.345,0.057
43.747,-79.299,0.042,0.487,0.006,0.401,0.411,0.06,0.02,0.102
43.747,-79.343,0.038,0.199,0,0.344,0.26,0.122,0.115,0.158
43.747,-79.444,0.026,0.429,0.014,0.265,0.258,0.098,0.112,0.252
43.747,-79.347,0.048,0.356,0.005,0.23,0.223,0.004,0.449,0.087
43.747,-79.582,0.106,0.401,0.009,0.296,0.511,0.022,0.043,0.118
43.747,-79.421,0.03,0.183,0.018,0.331,0.242,0.081,0.128,0.2
43.747,-79.516,0.174,0.773,0.025,0.141,0.199,0,0.584,0.052
43.747,-79.25,0.046,0.484,0.048,0.651,0.059,0.076,0.045,0.12
43.747,-79.301,0.016,0.26,0.017,0.449,0.387,0.068,0.02,0.06
43.747,-79.394,0.079,0.536,0,0.398,0.382,0.091,0.054,0.075
43.747,-79.46,0.075,0.344,0.341,0.185,0.173,0.029,0.177,0.095
43.747,-79.223,0.171,0.283,0,0.177,0.642,0.066,0.058,0.057
43.747,-79.257,0.075,0.288,0.032,0.511,0.21,0.111,0.013,0.123
43.747,-79.398,0.049,0.365,0.006,0.299,0.29,0.063,0.308,0.033
43.747,-79.554,0.02,0.443,0.005,0.3,0.371,0.04,0.074,0.21
43.747,-79.203,0.26,0.312,0.014,0.381,0.348,0.065,0.089,0.103
43.747,-79.307,0.127,0.433,0.013,0.339,0.292,0.08,0.095,0.181
43.747,-79.272,0.024,0.44,0,0.129,0.791,0.065,0,0.016
43.747,-79.556,0.054,0.522,0,0.4,0.103,0.031,0.22,0.248
43.747,-79.254,0.135,0.354,0,0.903,0.03,0.016,0.008,0.042
43.747,-79.211,0.178,0.352,0,0.924,0.07,0,0,0.006
43.747,-79.362,0.125,0.497,0,0.674,0.079,0.095,0.052,0.101
43.747,-79.282,0.044,0.401,0,0.293,0.278,0.056,0.316,0.056
43.747,-79.375,0.252,0.69,0.084,0.42,0.122,0,0.213,0.161
43.747,-79.515,0.075,0.725,0.02,0.18,0.364,0.07,0.246,0.12
43.747,-79.407,0.042,0.471,0.049,0.301,0.335,0.054,0.149,0.112
43.747,-79.199,0.06,0.44,0.026,0.211,0.406,0.109,0.139,0.109
43.747,-79.288,0.055,0.423,0.055,0.215,0.326,0.067,0.19,0.147
43.747,-79.49,0.104,0.458,0,0.499,0.284,0.045,0.026,0.146
43.747,-79.35,0.036,0.118,0,0.112,0.563,0.012,0.062,0.252
43.747,-79.401,0.014,0.158,0.008,0.217,0.383,0.054,0.199,0.139
43.747,-79.514,0.081,0.531,0.03,0.185,0.402,0.037,0.277,0.069
43.747,-79.521,0.046,0.42,0,0.114,0.098,0.179,0.5,0.11
43.747,-79.503,0.009,0.364,0.009,0.22,0.43,0.074,0.109,0.158
43.747,-79.253,0.015,0.593,0.037,0.215,0.467,0.057,0.095,0.13
43.747,-79.563,0.03,0.302,0,0.135,0.493,0.051,0.128,0.193
43.747,-79.216,0.065,0.5,0.021,0.299,0.552,0.01,0.039,0.08
43.747,-79.422,0.05,0.509,0.009,0.344,0.231,0.056,0.128,0.232
43.747,-79.535,0.03,0.442,0,0.5,0.222,0.014,0.114,0.15
43.747,-79.559,0.185,0.436,0,0.429,0.125,0.018,0.184,0.244
43.747,-79.209,0.036,0.506,0.018,0.146,0.433,0.173,0.137,0.093
43.747,-79.325,0.05,0.37,0.018,0.487,0.139,0.06,0.214,0.082
43.747,-79.308,0.009,0.279,0.029,0.337,0.278,0.087,0.11,0.157
43.747,-79.353,0.06,0.236,0.004,0.572,0.183,0.026,0.148,0.067
43.747,-79.252,0.053,0.242,0.071,0.477,0.227,0.012,0.039,0.174
43.747,-79.262,0.155,0.398,0.006,0.326,0.551,0.01,0.017,0.09
43.747,-79.224,0.216,0.371,0,0.276,0.561,0.042,0.039,0.082
43.747,-79.63,0.002,0.805,0.009,0.084,0.266,0.066,0.403,0.172
43.747,-79.33,0.035,0.457,0.01,0.642,0.164,0.098,0.042,0.043
43.747,-79.55,0.014,0.326,0.01,0.299,0.271,0.052,0.092,0.276
43.747,-79.201,0.089,0.449,0.013,0.27,0.331,0.107,0.167,0.113
43.747,-79.569,0.026,0.489,0.025,0.125,0.438,0.091,0.183,0.138
43.747,-79.273,0.054,0.409,0.001,0.178,0.647,0.053,0.083,0.038
43.747,-79.477,0.156,0.534,0.012,0.094,0.588,0.029,0.156,0.122
43.747,-79.218,0.02,0.249,0.003,0.132,0.771,0.023,0.045,0.026
43.747,-79.525,0.011,0.544,0.024,0.238,0.244,0.076,0.308,0.111
43.747,-79.349,0.073,0.456,0,0.315,0.198,0.013,0.374,0.1
43.747,-79.298,0.046,0.277,0,0.445,0.286,0.093,0.037,0.139
43.747,-79.255,0.063,0.244,0,0.687,0.132,0.081,0.029,0.071
43.747,-79.532,0.094,0.681,0.02,0.153,0.159,0.214,0.358,0.095
43.747,-79.388,0.007,0.424,0.07,0.261,0.362,0.06,0.159,0.087
43.747,-79.539,0,0,0,0.546,0.273,0,0.091,0.091
43.747,-79.621,0.048,0.391,0.008,0.126,0.401,0.058,0.281,0.126
43.747,-79.551,0.103,0.365,0.009,0.234,0.454,0.029,0.066,0.208
43.747,-79.589,0.037,0.271,0,0.196,0.176,0.048,0.344,0.236
43.747,-79.577,0.056,0.316,0,0.119,0.411,0.018,0.112,0.34
43.747,-79.6,0.126,0.514,0.01,0.23,0.368,0.06,0.212,0.121
43.747,-79.419,0.039,0.248,0.027,0.377,0.061,0.052,0.22,0.262
43.747,-79.275,0,0,0,0.6,0.2,0.1,0.1,0
43.738,-79.3,0.078,1.002,0.007,0.14,0.212,0.092,0.073,0.476
43.738,-79.281,0.031,0.344,0.027,0.17,0.389,0.073,0.215,0.125
43.738,-79.36,0.054,1.077,0.023,0.479,0.086,0.29,0.046,0.077
43.738,-79.215,0.048,0.302,0,0.231,0.615,0.092,0.031,0.031
43.738,-79.419,0.026,0.369,0.006,0.402,0.207,0.115,0.081,0.188
43.738,-79.618,0.044,0.444,0.005,0.218,0.308,0.036,0.266,0.167
43.738,-79.238,0.069,0.434,0.025,0.271,0.441,0.09,0.094,0.079
43.738,-79.531,0.051,0.686,0.019,0.279,0.095,0.187,0.329,0.09
43.738,-79.558,0.051,0.571,0.02,0.155,0.298,0.028,0.462,0.038
43.738,-79.344,0.04,0.658,0.033,0.282,0.273,0.129,0.165,0.118
43.738,-79.251,0.076,0.341,0,0.51,0.302,0.011,0.037,0.14
43.738,-79.539,0.035,0.452,0.013,0.174,0.306,0.107,0.247,0.153
43.738,-79.565,0.125,0.707,0.039,0.158,0.297,0.048,0.369,0.09
43.738,-79.471,0.004,0.087,0,0.006,0.653,0.168,0.067,0.106
43.738,-79.439,0.083,0.417,0.005,0.294,0.234,0.096,0.159,0.211
43.738,-79.41,0.019,0.259,0,0.295,0.159,0.18,0.147,0.219
43.738,-79.443,0.051,0.523,0.013,0.29,0.256,0.157,0.094,0.191
43.738,-79.627,0.048,0.219,0,0.319,0.116,0,0.494,0.07
43.738,-79.524,0.075,0.503,0,0.297,0.258,0.035,0.218,0.193
43.738,-79.547,0.031,0.449,0.013,0.25,0.258,0.022,0.204,0.253
43.738,-79.589,0.273,0.473,0,0,0.727,0.091,0.091,0.091
43.738,-79.309,0.036,0.126,0.2,0.093,0.407,0.029,0.071,0.2
43.738,-79.207,0.013,0.338,0.013,0.075,0.663,0,0.213,0.038
43.738,-79.232,0.571,0.376,0,0.255,0.632,0.021,0.021,0.07
43.738,-79.474,0.005,0.047,0,0.008,0.647,0.193,0.054,0.099
43.738,-79.263,0.09,0.363,0,0.305,0.52,0.037,0.018,0.12
43.738,-79.421,0.023,0.627,0.025,0.201,0.353,0.079,0.204,0.138
43.738,-79.472,0,0,0,0,0.574,0.208,0.041,0.176
43.738,-79.567,0.115,0.681,0.027,0.17,0.487,0.057,0.088,0.17
43.738,-79.521,0.008,0.654,0.021,0.143,0.473,0.068,0.178,0.116
43.738,-79.564,0.072,0.335,0.016,0.08,0.253,0.083,0.458,0.11
43.738,-79.532,0.091,0.525,0.009,0.307,0.077,0.106,0.373,0.128
43.738,-79.468,0.029,0.297,0.01,0.053,0.706,0.06,0.117,0.054
43.738,-79.619,0.03,0.335,0.002,0.181,0.239,0.074,0.378,0.126
